s_mm_fore,,s_mm_hind,,beta_deg_fore,,beta_deg_hind,,alpha_deg_fore,,alpha_deg_hind,,d_mm_fore,,d_mm_hind,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.020000000000000073,8.053019818083989,0.020000000000000073,15.543042953214979,0.020000000000000018,20.360408588538917,0.020000000000000018,25.35305466270961,0.017205921126972723,-20.521990413186586,0.01164262307431535,-20.234304985612425,0.020000000000000018,-0.7052870692406934,0.020000000000000018,1.1347086585097266
0.040000000000000036,11.031459581043102,0.040000000000000036,17.99976398489653,0.03999999999999998,20.577804446018376,0.03999999999999998,29.788852546652265,0.055354250630908874,-16.533270836280053,0.04820143884892086,-29.175879085890756,0.03999999999999998,-0.5770011666454842,0.03999999999999998,1.5452161568540248
0.06000000000000005,13.890959401708919,0.06000000000000005,19.730022336146792,0.06,20.58270977824361,0.06,33.9370177603455,0.09111830954084899,-16.946471527621952,0.06846773889788693,-41.68519678990742,0.06,-0.3800404241239228,0.06,1.9895286047498004
0.08000000000000007,16.609520270001134,0.08000000000000007,21.36075872978125,0.08000000000000002,20.583686698679685,0.08000000000000002,39.39238709036812,0.12926663904478508,-25.708103391348004,0.17933632151870127,139.35594626039642,0.08000000000000002,-0.1997181299134958,0.08000000000000002,2.221489832374438
0.10000000000000009,19.1276437216667,0.10000000000000009,21.73680586227857,0.09999999999999998,20.69021049098069,0.09999999999999998,47.86272276446698,0.15191720968774713,-37.206634457941846,0.18529699800369126,125.94099334937039,0.09999999999999998,-0.07150544142092485,0.09999999999999998,2.510953698645512
0.1200000000000001,20.91256434761725,0.1200000000000001,22.045815056995554,0.12,21.732194665030306,0.12,58.5523300957347,0.16383856265772723,-47.08079807556078,0.19125767448868125,111.88328380736789,0.12,0.09625419995251505,0.12,2.5714499197981056
0.14000000000000012,23.372248396934193,0.14000000000000012,21.472245844843737,0.14,24.121783405429824,0.14,69.82495659235389,0.2723228746845455,145.5969058063298,0.19841048627066937,96.80545728975085,0.14,0.2756533152540399,0.14,2.1320421752174283
0.16000000000000003,24.628368197971984,0.16000000000000003,20.55922300466468,0.16000000000000003,28.15889530771551,0.16000000000000003,80.72081416573951,0.27964599150896186,132.55220441084327,0.20913970394365133,82.23235763811738,0.16000000000000003,0.36296508958478313,0.16000000000000003,1.2479286457160619
0.18000000000000005,25.42658895462265,0.18000000000000005,19.344303067898718,0.17999999999999994,33.77258514549351,0.17999999999999994,93.22456279843243,0.28782063354551957,118.5389250507053,0.22988285811141662,67.19718409509039,0.17999999999999994,0.33729624305964023,0.17999999999999994,0.6395432214946837
0.20000000000000007,25.560175508336624,0.20000000000000007,17.64695959142452,0.19999999999999996,40.62963412654199,0.19999999999999996,104.40911322371284,0.2959952755820774,104.56118983605927,0.2680311876153527,64.80861751804218,0.19999999999999996,0.14159786265853924,0.19999999999999996,0.2983551662912305
0.22000000000000008,25.250787068886726,0.22000000000000008,16.25853120889432,0.21999999999999997,46.17276851259771,0.21999999999999997,112.47483607212769,0.3033183924064937,91.10773076741702,0.30398068979371473,72.23971353552565,0.21999999999999997,-0.2436023584543463,0.21999999999999997,0.15043890131363113
0.24,24.42718017313458,0.24,14.56836440032965,0.24,51.9163554523621,0.24,112.26522490774408,0.31166333948547964,78.02970673553182,0.3402745866134318,79.49664324009927,0.24,-0.7925582322549722,0.24,0.03713998342382396
0.26,23.050141780483415,0.26,12.663872323801897,0.26,59.23384153850316,0.26,108.30868911837797,0.3343139101284418,63.614334229518136,0.38199932200836195,84.17839960379274,0.26,-1.3468244520814068,0.26,0.16345423572761675
0.28000000000000014,21.095124451789307,0.28000000000000014,10.370598331877211,0.2799999999999999,71.30409176430106,0.2799999999999999,107.8187317221907,0.36769369844438593,62.00485089146798,0.42610832799728804,83.18138632274815,0.2799999999999999,-1.6354166209586865,0.2799999999999999,0.3785092097265377
0.30000000000000016,19.248851325993037,0.30000000000000016,8.2174367681773,0.30000000000000004,83.18297465464508,0.30000000000000004,107.56424811813014,0.405842027948322,73.90103208575124,0.47260160458021017,77.42323475307819,0.30000000000000004,-1.6220395019588238,0.30000000000000004,0.5128630997615851
0.3200000000000002,17.57081215594083,0.3200000000000002,6.155542091043415,0.32000000000000006,89.71928299190824,0.32000000000000006,107.16743192114438,0.4439903574522581,81.97177462148056,0.5159953293909375,83.28268713739953,0.32000000000000006,-1.3271759012776592,0.32000000000000006,0.5179161145809132
0.3400000000000001,15.806378451091653,0.3400000000000001,4.028422399777007,0.3400000000000001,92.24174570303518,0.3400000000000001,103.43235368836838,0.4821386869561942,87.2667415452106,0.5485731357798103,96.25355364884194,0.3400000000000001,-0.6766132563045559,0.3400000000000001,0.5409056159344736
0.3600000000000002,13.942089957800434,0.3600000000000002,1.7698016414852873,0.36,93.58580972117278,0.36,101.61903785390524,0.5202870164601304,95.59406838120901,0.5787016460130325,103.06833572540415,0.36,0.1506731910036585,0.36,0.5262991305841282
0.3800000000000002,11.880405345039058,0.3800000000000002,-0.42129555701859545,0.3800000000000001,94.73991453924833,0.3800000000000001,99.88129548282313,0.5584353459640665,98.06660800198142,0.6216185167049606,100.6454098077138,0.3800000000000001,0.9233907175281892,0.3800000000000001,0.3838022292084098
0.40000000000000024,9.745254467732615,0.40000000000000024,-2.1434382599969766,0.40000000000000013,96.14656761812512,0.40000000000000013,97.27035340371913,0.5965836754680027,88.47968551011786,0.6633432520998908,102.6151478703838,0.40000000000000013,1.4840256986654303,0.40000000000000013,0.024831635264401797
0.42000000000000026,7.739592228886757,0.42000000000000026,-3.9508143831378177,0.42000000000000015,97.27951145250097,0.42000000000000015,94.59700129186837,0.6328062479537111,81.9305058179408,0.6700986854495461,85.30218700375826,0.42000000000000015,1.7331926457930464,0.42000000000000015,0.1316143620224608
0.44000000000000017,5.757193714257141,0.44000000000000017,-5.822029685868188,0.44000000000000017,98.258101872069,0.44000000000000017,93.32144294752072,0.6681117932878828,89.39716876562477,0.6706663689243071,74.597475186481,0.44000000000000017,1.7375919946625942,0.44000000000000017,0.1864768187275594
0.4600000000000003,3.4958148638122495,0.4600000000000003,-7.551735060275973,0.4600000000000002,99.03743923971109,0.4600000000000002,92.33044106913343,0.701491581603827,102.03200173340906,0.6740724697728728,59.658270836281986,0.4600000000000002,1.700139379529503,0.4600000000000002,0.6185340306738354
0.4800000000000003,1.1443267571229327,0.4800000000000003,-9.222816844677311,0.4800000000000002,99.99547473913077,0.4800000000000002,91.59024435254031,0.730102828731779,98.9763159756618,0.6792383893931977,43.99988994229909,0.4800000000000002,1.591657105122362,0.4800000000000002,0.937526542086502
0.5000000000000002,-1.1698780864074436,0.5000000000000002,-10.599134936388879,0.5000000000000001,100.27909934055191,0.5000000000000001,89.14147843581492,0.7432163169987571,84.25304230932556,0.681225281554861,29.651903212113552,0.5000000000000001,1.2585171287229748,0.5000000000000001,1.1953951943007155
0.5200000000000002,-3.1707598469212996,0.5200000000000002,-11.949267498976319,0.5200000000000001,99.34031924221188,0.5200000000000001,88.68563758066682,0.7548727510138487,70.08336870902383,0.683609552148857,15.320503749824184,0.5200000000000001,0.790960483990041,0.5200000000000001,1.3279108711934207
0.5400000000000004,-4.959092070697565,0.5400000000000004,-13.059315311635054,0.5400000000000001,97.12304007544242,0.5400000000000001,88.16491582772778,0.7636529220901513,57.26970425923378,0.6859938227428528,0.9891042875347011,0.5400000000000001,0.2914064584702025,0.5400000000000001,1.413511887280297
0.5600000000000003,-6.690362268704618,0.5600000000000003,-14.34137049317605,0.56,94.51669990351422,0.56,88.4561044999515,0.7730196994237073,44.62709600962296,0.6943387698218388,-14.615367985785497,0.56,-0.2234947530516891,0.56,1.2670820577548554
0.5800000000000003,-8.518374123343904,0.5800000000000003,-15.310392700101545,0.5800000000000002,93.83275469847109,0.5800000000000002,89.74222961950693,0.7837489170966891,32.157765469284755,0.7185220858466557,-29.36915037700237,0.5800000000000002,-0.630440380698527,0.5800000000000002,1.089928256232124
0.6000000000000005,-10.24621035155213,0.6000000000000005,-16.377268966545472,0.6000000000000003,92.3130731241784,0.6000000000000003,89.5836035999888,0.7992466759576633,18.206688363757507,0.7634826170477231,-23.717631243807773,0.6000000000000003,-0.7446239705523396,0.6000000000000003,0.9052895480904048
0.6200000000000006,-12.165557841340295,0.6200000000000006,-17.27096576291372,0.6200000000000003,93.89925539342448,0.6200000000000003,87.68480668892516,0.8147444348186372,5.4996563504428195,0.7971008324230668,-22.224777133152656,0.6200000000000003,-0.5873786524831637,0.6200000000000003,0.7678768725050311
0.6400000000000003,-13.726470400387306,0.6400000000000003,-17.519048213952843,0.6400000000000003,92.54417180789119,0.6400000000000003,83.93003465514494,0.8338185995706053,-6.591277141014189,0.8207051113036274,-22.224777133152656,0.6400000000000003,-0.3604578019287459,0.6400000000000003,0.6014831650660497
0.6600000000000006,-14.920815023121307,0.6600000000000006,-17.430371191573784,0.6600000000000004,87.9882396576428,0.6600000000000004,76.4683822056428,0.8636219819955555,-17.466304655439444,0.8636219819955555,-22.26209848591907,0.6600000000000004,-0.28786611616954616,0.6600000000000004,0.33718427959325226
0.6800000000000006,-15.560558599154191,0.6800000000000006,-16.79800241442284,0.6800000000000004,79.82563776788407,0.6800000000000004,67.08442799000238,0.9017703114994917,-21.82823776000987,0.9101152585784775,-19.487877930284867,0.6800000000000004,-0.34994805281304764,0.6800000000000004,-0.07330938461824488
0.7000000000000006,-16.006035945744685,0.7000000000000006,-15.955632066733045,0.7000000000000004,69.1642667925334,0.7000000000000004,57.997081713980265,0.9399186410034277,-22.877900806564412,0.9566085351613998,-17.78353615395372,0.7000000000000004,-0.4130821303891352,0.7000000000000004,-0.20404698667655197
0.7200000000000004,-16.171346588931428,0.7200000000000004,-15.292264061732894,0.7200000000000004,58.53257944033447,0.7200000000000004,50.97224642627839,0.9780669705073639,-23.740957089286894,1.0076536010601325,-18.153356831365954,0.7200000000000004,-0.5027570275362123,0.7200000000000004,-0.2662774093493674
0.7400000000000004,-15.938772085994145,0.7400000000000004,-14.14719947338596,0.7400000000000004,49.7387693259825,0.7400000000000004,48.0408712397105,1.0162153000113,-22.901226652043306,1.038865870654262,-27.609715175158726,0.7400000000000004,-0.6583950575957438,0.7400000000000004,-0.18157468287991207
0.7600000000000007,-15.734454448824039,0.7600000000000007,-12.901237982755966,0.7600000000000005,41.84134214288969,0.7600000000000005,45.07957422702941,1.054363629515236,-21.85156360548899,1.054363629515236,-39.82801518796123,0.7600000000000005,-0.777686739363439,0.7600000000000005,0.28551907404363774
0.7800000000000007,-15.386373502522574,0.7800000000000007,-11.099690358771142,0.7800000000000005,33.73219921341229,0.7800000000000005,44.27446320045772,1.0919158913706732,-27.511968775056403,1.1568872650570645,147.52517569925942,0.7800000000000005,-0.7128246727525251,0.7800000000000005,0.810962029759672
0.8000000000000007,-14.726716585919817,0.8000000000000007,-9.106467263555906,0.8000000000000005,26.676255307596193,0.8000000000000005,41.175296925455996,1.1175468002561304,-40.29897511572767,1.1662540423906202,133.20977110244144,0.8000000000000005,-0.44513061598537007,0.8000000000000005,1.172857947370293
0.8200000000000005,-13.60576488008018,0.8200000000000005,-6.9653758681918205,0.8200000000000005,23.500727833031192,0.8200000000000005,35.45348951526955,1.1294681532261104,-48.22531956039643,1.1759614298090324,118.14497743817128,0.8200000000000005,-0.1482828235370519,0.8200000000000005,1.4809531373645761
0.8400000000000007,-12.26997395412235,0.8400000000000007,-4.475323038358638,0.8400000000000003,21.747939310308197,0.8400000000000003,26.80817068673184,1.2439131417379188,145.1881481331742,1.1854985121850166,104.23240649026025,0.8400000000000003,0.025247178703097006,0.8400000000000003,1.2963807429562415
0.8600000000000008,-10.651318796114808,0.8600000000000008,-1.4233060942626636,0.8600000000000003,19.773426412295407,0.8600000000000003,20.474621911329336,1.2498738182229088,132.41002782887608,1.196908950027712,89.59710458401582,0.8600000000000003,0.050615963681938325,0.8600000000000003,0.9759592465536535
0.8800000000000008,-8.766195550261266,0.8800000000000008,1.3030116481767564,0.8800000000000006,18.10881590396832,0.8800000000000006,14.872620339703758,1.2582187653018948,118.16571152304152,1.2129176240159707,75.77043198770991,0.8800000000000006,-0.04505230035603347,0.8800000000000006,0.49639708424757956
0.9000000000000008,-6.7182912495656595,0.9000000000000008,4.312499434449158,0.9000000000000006,16.867877893054924,0.9000000000000006,13.956847514560877,1.2653715770838827,103.92139521720708,1.2403367358469246,64.54736804867753,0.9000000000000006,-0.2136515170746769,0.9000000000000006,0.13815534894993675
0.9200000000000008,-4.568876692892275,0.9200000000000008,7.363385516512352,0.9200000000000006,17.58301625894444,0.9200000000000006,16.302696931520927,1.2735462191204405,89.68596494774545,1.283423911581281,71.238553437507,0.9200000000000006,-0.3969329302420306,0.9200000000000006,-0.0142846898911273
0.9400000000000008,-2.189928867164319,0.9400000000000008,10.287471218490893,0.9400000000000006,17.9078538362711,0.9400000000000006,16.607230522851864,1.2808693359448569,76.92561671619308,1.3233093525179858,82.72286684590392,0.9400000000000006,-0.5311168788119538,0.9400000000000006,-0.13148748082080886
0.9600000000000006,0.10943212169726735,0.9600000000000006,13.152829339960363,0.9600000000000006,19.419118771833723,0.9600000000000006,17.339633738156067,1.2902739588433967,64.19488860588399,1.357165994952729,88.52633720107588,0.9600000000000006,-0.6224024108132795,0.9600000000000006,0.06869226049157362
0.9800000000000006,2.5146444808591895,0.9800000000000006,16.19398775800034,0.9800000000000006,20.34544623173656,0.9800000000000006,17.234725240162334,1.319017665448793,51.531546271403045,1.3953143244566653,84.09442656006843,0.9800000000000006,-0.6851122668926308,0.9800000000000006,0.4233589799304269
1.0000000000000004,4.903506076554741,1.0000000000000004,19.00496294002576,1.0000000000000004,21.37764900081072,1.0000000000000004,19.7972982862982,1.352397453764737,56.46107494929561,1.4322705186636033,76.05478515164441,1.0000000000000004,-0.665541877838244,1.0000000000000004,0.7518747015748524
1.0200000000000005,7.398923048948461,1.0200000000000005,21.33884661369869,1.0200000000000005,23.312046322787296,1.0200000000000005,21.05635019534975,1.377432295001695,68.83932361681116,1.478872171182616,77.45716325559306,1.0200000000000005,-0.5822266995951111,1.0200000000000005,0.9970707146470765
1.0400000000000007,9.889815082336838,1.0400000000000007,23.29097720613095,1.0400000000000007,23.211786939568015,1.0400000000000007,25.469861239646207,1.4012750009416552,81.18929853223096,1.5061829070774795,87.44668378176266,1.0400000000000007,-0.47004551393180094,1.0400000000000007,1.4844334421761651
1.0600000000000007,12.371618263767843,1.0600000000000007,24.916327776537166,1.0600000000000003,23.521583098059523,1.0600000000000003,31.563819953222264,1.4322705186636033,93.4465355407765,1.5264492071264457,99.72274303098948,1.0600000000000003,-0.31045407885068954,1.0600000000000003,1.7549741477327707
1.0800000000000007,14.54017656671408,1.0800000000000007,25.144376465599954,1.0800000000000005,24.903366540599677,1.0800000000000005,38.072270015533945,1.4692267128705414,104.78445149992956,1.551086669931071,110.63923871515522,1.0800000000000005,-0.08766149145537838,1.0800000000000005,2.020065023010133
1.1000000000000008,16.456365379380763,1.1000000000000008,25.211612148927905,1.1000000000000005,27.784201907382,1.1000000000000005,48.90395110065094,1.5073750423744776,114.371373991793,1.59559305435233,110.37798924579056,1.1000000000000005,0.12078771719299297,1.1000000000000005,1.8568870596496545
1.1200000000000008,17.747760420455172,1.1200000000000008,24.646566822428095,1.1200000000000006,31.054458947460148,1.1200000000000006,57.87231639217367,1.5455233718784136,114.46467737370904,1.614667219104298,99.16292273949375,1.1200000000000006,0.19048828153060882,1.1200000000000006,1.5403153815460975
1.1400000000000008,18.54677911733079,1.1400000000000008,23.284421135279906,1.1400000000000006,34.64040869942892,1.1400000000000006,69.32269135409723,1.5753267543033638,102.76028646447514,1.632549248559268,86.56696618084095,1.1400000000000006,0.12937977908643106,1.1400000000000006,0.9137664244979504
1.1600000000000008,18.718837810154238,1.1600000000000008,21.96718695888002,1.1600000000000006,38.90274103579446,1.1600000000000006,84.68555544407769,1.600361595540322,90.01919131173099,1.644470601529248,70.0336069053352,1.1600000000000006,-0.04450608708325632,1.1600000000000006,0.4306895101067205
1.1800000000000008,18.32468788335594,1.1800000000000008,20.352003749626693,1.1800000000000006,43.61681241130526,1.1800000000000006,90.87301518346146,1.6362173571654155,83.10756386672654,1.6526452435658057,55.833720781365514,1.1800000000000006,-0.5114162649950131,1.1800000000000006,-0.30925253684042175
1.2000000000000006,17.357283213343102,1.2000000000000006,18.739068191287515,1.2000000000000006,47.872350098219385,1.2000000000000006,94.76185069924566,1.671889713360202,85.96049419838732,1.6623526309842183,40.17652469223242,1.2000000000000006,-1.1571850901215868,1.2000000000000006,-0.8206215226870199
1.2200000000000009,16.095425897942334,1.2200000000000009,16.567660950738016,1.2200000000000004,53.010823191408235,1.2200000000000004,99.77359086823697,1.7040773663791484,83.12322317557971,1.671889713360202,26.268100561295228,1.2200000000000004,-1.8521156466292332,1.2200000000000004,-0.6080709693726831
1.2400000000000009,14.66944795615715,1.2400000000000009,14.184109721042624,1.2400000000000004,62.46657994816621,1.2400000000000004,101.88263165858882,1.7227180273867535,67.00718448100702,1.683811066330182,12.235271921136928,1.2400000000000004,-2.3548021287950256,1.2400000000000004,-0.33101858669698814
1.260000000000001,13.166360928041478,1.260000000000001,11.773883100932366,1.2600000000000007,73.95651600660665,1.2600000000000007,102.23001190429352,1.7338807488040981,53.53756898259587,1.700500960488154,-1.6047297297285468,1.2600000000000007,-2.496141640134688,1.2600000000000007,0.09859047237827312
1.280000000000001,10.82924690433262,1.280000000000001,9.400261032244899,1.2800000000000007,84.9947705212494,1.2800000000000007,101.62181861793698,1.7432475261376539,39.24882249489667,1.725774228784512,-14.68586387434425,1.2800000000000007,-2.1993750578272255,1.2800000000000007,0.5476161745670787
1.300000000000001,8.951896383558953,1.300000000000001,6.974610009317885,1.3000000000000007,93.98949566833824,1.3000000000000007,100.9446877051181,1.7493785076650725,26.29298146313954,1.7612998606350525,-23.05414052796118,1.3000000000000007,-1.5849092565739618,1.3000000000000007,0.7568679493117614
1.320000000000001,6.93902452156091,1.320000000000001,4.754581449899355,1.3200000000000007,98.30451276753786,1.3200000000000007,100.04042769243426,1.7577234547440586,13.603721522570709,1.8054088666239785,-25.210485354463117,1.3200000000000007,-0.6730355863513822,1.3200000000000007,0.5542341011330478
1.340000000000001,4.918064847061274,1.340000000000001,2.6714586888219856,1.3400000000000007,99.15160462407022,1.3400000000000007,97.09412528484546,1.7720290783080344,0.9766638366126017,1.8507100079099026,-20.619958964198304,1.3400000000000007,0.32029000425118426,1.3400000000000007,0.35609230421588123
1.3600000000000012,3.1750878577786494,1.3600000000000012,0.44982832485163016,1.3600000000000008,99.03296683985627,1.3600000000000008,96.37177180487572,1.7922953783570004,-11.740869856051859,1.8972032844928248,-19.031728063140235,1.3600000000000008,1.0719959875829836,1.3600000000000008,0.15755113513317553
1.3800000000000008,1.611012178748524,1.3800000000000008,-1.7679916301710605,1.3800000000000008,97.228520778149,1.3800000000000008,94.15340920545657,1.8244830313759468,-21.128462395640327,1.943696561075747,-16.477288807130435,1.3800000000000008,1.503089826097419,1.3800000000000008,0.08621774058447329
1.400000000000001,-0.19253858635287457,1.400000000000001,-3.7587212044115788,1.4000000000000006,94.98653748605875,1.4000000000000006,92.43530771561495,1.8626313608798826,-23.78760878024491,1.9889977023616712,-16.066753926700358,1.4000000000000006,1.7782829384794638,1.4000000000000006,0.08879687584098406
1.420000000000001,-2.1160652285657093,1.420000000000001,-5.6057502286907095,1.4200000000000006,92.35605768552097,1.4200000000000006,88.50231322090406,1.9007796903838188,-21.734934378094067,2.0317821135761553,-27.781511878368974,1.4200000000000006,1.9634922614812567,1.4200000000000006,0.12705476770911162
1.440000000000001,-4.086931422725733,1.440000000000001,-7.279307916173757,1.4400000000000008,90.57489463204382,1.4400000000000008,86.62757068213864,1.938928019887755,-21.361720850430174,2.0521808731025653,-37.67581717843359,1.4400000000000008,1.9762561133168504,1.4400000000000008,0.44047906630634515
1.460000000000001,-6.041163986912117,1.460000000000001,-9.221906156330576,1.4600000000000009,86.03203777677987,1.4600000000000009,86.76867915750165,1.9770763493916912,-22.201451287673763,2.0641022260725457,-48.94686571387979,1.4600000000000009,1.7214655857848697,1.4600000000000009,1.1265738151823825
1.480000000000001,-7.944094285091502,1.480000000000001,-10.770656026886599,1.4800000000000009,83.49806029727148,1.4800000000000009,86.3716205684828,2.0152246788956276,-22.131473751236854,2.16304945572338,146.67507821958077,1.4800000000000009,1.212090738699004,1.4800000000000009,1.7276537809912362
1.500000000000001,-9.62329123760631,1.500000000000001,-12.26813071161866,1.5000000000000009,80.04091446842858,1.5000000000000009,84.69750372523214,2.0533730083995634,-24.673990908446285,2.170202267505368,132.78324135653986,1.5000000000000009,0.6146877031138196,1.5000000000000009,1.9778140489676446
1.5200000000000011,-11.211893573253626,1.5200000000000011,-13.8085438276471,1.520000000000001,76.92614939722091,1.520000000000001,84.55598703246937,2.082835780739657,-33.261234308353096,2.179739349881352,116.77652783673739,1.520000000000001,0.08875051224567088,1.520000000000001,2.075902867254232
1.5400000000000014,-12.990020935750977,1.5400000000000014,-15.392865372752695,1.540000000000001,77.59807850597474,1.540000000000001,83.99293759829607,2.105826961467476,-45.64392599405528,2.18689216166334,103.21228951464582,1.540000000000001,-0.2510269485483896,1.540000000000001,1.8485968870609462
